Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
BBTC.NS,BBTC,The Bombay Burmah Trading Corporation Limited,INE050A01025,EQ,104211316736.0,553
ELECON.NS,ELECON,Elecon Engineering Company Limited,INE205B01031,EQ,104200110080.0,554
SBFC.NS,SBFC,SBFC Finance Limited,INE423Y01016,EQ,104119730176.0,555
TRIVENI.NS,TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,EQ,104044396544.0,556
TSFINV.NS,TSFINV,TSF INVESTMENTS LIMITED,INE202Z01029,EQ,103813439488.0,557
KTKBANK.NS,KTKBANK,The Karnataka Bank Limited,INE614B01018,EQ,103300292608.0,558
RKFORGE.NS,RKFORGE,Ramkrishna Forgings Limited,INE399G01023,EQ,103298801664.0,559
ZEEL.NS,ZEEL,Zee Entertainment Enterprises Limited,INE256A01028,EQ,103159791616.0,560
FIRSTCRY.NS,FIRSTCRY,Brainbees Solutions Limited,INE02RE01045,EQ,102687465472.0,561
JLHL.NS,JLHL,Jupiter Life Line Hospitals Limited,INE682M01012,EQ,101824036864.0,562
FINPIPE.NS,FINPIPE,Finolex Industries Limited,INE183A01024,EQ,101811568640.0,563
AKUMS.NS,AKUMS,Akums Drugs and Pharmaceuticals Limited,INE09XN01023,EQ,101805219840.0,564
BLUEJET.NS,BLUEJET,Blue Jet Healthcare Limited,INE0KBH01020,EQ,101399207936.0,565
RPOWER.NS,RPOWER,Reliance Power Limited,INE614G01033,EQ,101078245376.0,566
TIMETECHNO.NS,TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,100716429312.0,567
MANORAMA.NS,MANORAMA,Manorama Industries Limited,INE00VM01036,EQ,100459290624.0,568
TARIL.NS,TARIL,Transformers And Rectifiers (India) Limited,INE763I01026,EQ,99805134848.0,569
STAR.NS,STAR,Strides Pharma Science Limited,INE939A01011,EQ,99076448256.0,570
VARROC.NS,VARROC,Varroc Engineering Limited,INE665L01035,EQ,99044524032.0,571
PVRINOX.NS,PVRINOX,PVR INOX Limited,INE191H01014,EQ,98126307328.0,572
WHIRLPOOL.NS,WHIRLPOOL,Whirlpool of India Limited,INE716A01013,EQ,97957117952.0,573
HCG.NS,HCG,Healthcare Global Enterprises Limited,INE075I01017,EQ,97919852544.0,574
SUDEEPPHRM.NS,SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025,EQ,97446428672.0,575
SWANCORP.NS,SWANCORP,SWAN CORP LIMITED,INE665A01038,EQ,97344036864.0,576
SHREEJISPG.NS,SHREEJISPG,Shreeji Shipping Global Limited,INE1B6101010,EQ,97148157952.0,577
MANYAVAR.NS,MANYAVAR,Vedant Fashions Limited,INE825V01034,EQ,96996524032.0,578
BLS.NS,BLS,BLS International Services Limited,INE153T01027,EQ,96995786752.0,579
LUMAXTECH.NS,LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,EQ,96756678656.0,580
VOLTAMP.NS,VOLTAMP,Voltamp Transformers Limited,INE540H01012,EQ,96335216640.0,581
SKYGOLD.NS,SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,INE01IU01018,EQ,96223141888.0,582
MEDPLUS.NS,MEDPLUS,Medplus Health Services Limited,INE804L01022,EQ,96200728576.0,583
TEJASNET.NS,TEJASNET,Tejas Networks Limited,INE010J01012,EQ,95717130240.0,584
RAILTEL.NS,RAILTEL,Railtel Corporation Of India Limited,INE0DD101019,EQ,95639642112.0,585
MMTC.NS,MMTC,MMTC Limited,INE123F01029,EQ,95279996928.0,586
SANDUMA.NS,SANDUMA,Sandur Manganese & Iron Ores Limited,INE149K01016,EQ,95227928576.0,587
ASKAUTOLTD.NS,ASKAUTOLTD,ASK Automotive Limited,INE491J01022,EQ,95042445312.0,588
SAREGAMA.NS,SAREGAMA,Saregama India Limited,INE979A01025,EQ,94991155200.0,589
PARAS.NS,PARAS,Paras Defence and Space Technologies Limited,INE045601023,EQ,94794874880.0,590
VESUVIUS.NS,VESUVIUS,Vesuvius India Limited,INE386A01023,EQ,94559436800.0,591
CYIENT.NS,CYIENT,Cyient Limited,INE136B01020,EQ,94347804672.0,592
BANCOINDIA.NS,BANCOINDIA,Banco Products (I) Limited,INE213C01025,EQ,94347395072.0,593
PGIL.NS,PGIL,Pearl Global Industries Limited,INE940H01022,EQ,94275641344.0,594
PCJEWELLER.NS,PCJEWELLER,PC Jeweller Limited,INE785M01021,EQ,94192181248.0,595
WEWORK.NS,WEWORK,WeWork India Management Limited,INE085001019,EQ,93957267456.0,596
ALKYLAMINE.NS,ALKYLAMINE,Alkyl Amines Chemicals Limited,INE150B01039,EQ,93438951424.0,597
TTKPRESTIG.NS,TTKPRESTIG,TTK Prestige Limited,INE690A01028,EQ,92099534848.0,598
SUVEN.NS,SUVEN,Suven Life Sciences Limited,INE495B01038,EQ,92087181312.0,599
BLUESTONE.NS,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,INE304W01038,EQ,91296284672.0,600
BATAINDIA.NS,BATAINDIA,Bata India Limited,INE176A01028,EQ,89120997376.0,601
EQUITASBNK.NS,EQUITASBNK,Equitas Small Finance Bank Limited,INE063P01018,EQ,88903622656.0,602
INDIASHLTR.NS,INDIASHLTR,India Shelter Finance Corporation Limited,INE922K01024,EQ,88754552832.0,603
EUREKAFORB.NS,EUREKAFORB,Eureka Forbes Limited,INE0KCE01017,EQ,88664825856.0,604
LEMONTREE.NS,LEMONTREE,Lemon Tree Hotels Limited,INE970X01018,EQ,88663179264.0,605
GENUSPOWER.NS,GENUSPOWER,Genus Power Infrastructures Limited,INE955D01029,EQ,87695630336.0,606
IXIGO.NS,IXIGO,Le Travenues Technology Limited,INE0HV901016,EQ,87694344192.0,607
JAYNECOIND.NS,JAYNECOIND,Jayaswal Neco Industries Limited,INE854B01010,EQ,87661723648.0,608
NCC.NS,NCC,NCC Limited,INE868B01028,EQ,87647387648.0,609
EMBDL.NS,EMBDL,Embassy Developments Limited,INE069I01010,EQ,87627710464.0,610
RELIGARE.NS,RELIGARE,Religare Enterprises Limited,INE621H01010,EQ,87458201600.0,611
ESABINDIA.NS,ESABINDIA,Esab India Limited,INE284A01012,EQ,87016742912.0,612
GRINFRA.NS,GRINFRA,G R Infraprojects Limited,INE201P01022,EQ,86286204928.0,613
TIPSMUSIC.NS,TIPSMUSIC,Tips Music Limited,INE716B01029,EQ,85519335424.0,614
SONATSOFTW.NS,SONATSOFTW,Sonata Software Limited,INE269A01021,EQ,85100462080.0,615
BORORENEW.NS,BORORENEW,BOROSIL RENEWABLES LIMITED,INE666D01022,EQ,84995039232.0,616
WELENT.NS,WELENT,Welspun Enterprises Limited,INE625G01013,EQ,84934926336.0,617
RHIM.NS,RHIM,RHI MAGNESITA INDIA LIMITED,INE743M01012,EQ,84459085824.0,618
E2E.NS,E2E,E2E Networks Limited,INE255Z01027,EQ,83172835328.0,619
SFL.NS,SFL,Sheela Foam Limited,INE916U01025,EQ,83114639360.0,620
STARCEMENT.NS,STARCEMENT,Star Cement Limited,INE460H01021,EQ,83038863360.0,621
THYROCARE.NS,THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,82859573248.0,622
SUDARSCHEM.NS,SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,EQ,82604802048.0,623
KRBL.NS,KRBL,KRBL Limited,INE001B01026,EQ,82057027584.0,624
AVL.NS,AVL,Aditya Vision Limited,INE679V01027,EQ,81912258560.0,625
YATHARTH.NS,YATHARTH,Yatharth Hospital & Trauma Care Services Limited,INE0JO301016,EQ,81323081728.0,626
SHARDACROP.NS,SHARDACROP,Sharda Cropchem Limited,INE221J01015,EQ,81117249536.0,627
KPIGREEN.NS,KPIGREEN,KPI Green Energy Limited,INE542W01025,EQ,80966443008.0,628
POWERMECH.NS,POWERMECH,Power Mech Projects Limited,INE211R01019,EQ,80770138112.0,629
V2RETAIL.NS,V2RETAIL,V2 Retail Limited,INE945H01021,EQ,80632299520.0,630
CELLO.NS,CELLO,Cello World Limited,INE0LMW01024,EQ,80589905920.0,631
BSOFT.NS,BSOFT,BIRLASOFT LIMITED,INE836A01035,EQ,80532897792.0,632
SAFARI.NS,SAFARI,Safari Industries (India) Limited,INE429E01023,EQ,80377200640.0,633
PNGJL.NS,PNGJL,P N Gadgil Jewellers Limited,INE953R01016,EQ,80305405952.0,634
ORKLAINDIA.NS,ORKLAINDIA,Orkla India Limited,INE16NZ01023,EQ,80282533888.0,635
SGMART.NS,SGMART,SG Mart Limited,INE385F01024,EQ,80139476992.0,636
MAHLIFE.NS,MAHLIFE,Mahindra Lifespace Developers Limited,INE813A01018,EQ,79683502080.0,637
CLEAN.NS,CLEAN,Clean Science and Technology Limited,INE227W01023,EQ,79116713984.0,638
TTML.NS,TTML,Tata Teleservices (Maharashtra) Limited,INE517B01013,EQ,78744485888.0,639
SANOFI.NS,SANOFI,Sanofi India Limited,INE058A01010,EQ,78631149568.0,640
BIRLACORPN.NS,BIRLACORPN,Birla Corporation Limited,INE340A01012,EQ,78171979776.0,641
CERA.NS,CERA,Cera Sanitaryware Limited,INE739E01017,EQ,77975920640.0,642
MAHSEAMLES.NS,MAHSEAMLES,Maharashtra Seamless Limited,INE271B01025,EQ,77779861504.0,643
INDIAGLYCO.NS,INDIAGLYCO,India Glycols Limited,INE560A01023,EQ,77704134656.0,644
KIRLFER.NS,KIRLFER,Kirloskar Ferrous Industries Limited,INE884B01025,EQ,77694910464.0,645
NEWGEN.NS,NEWGEN,Newgen Software Technologies Limited,INE619B01017,EQ,77291888640.0,646
TANLA.NS,TANLA,Tanla Platforms Limited,INE483C01032,EQ,77262069760.0,647
ICIL.NS,ICIL,Indo Count Industries Limited,INE483B01026,EQ,77102546944.0,648
NESCO.NS,NESCO,Nesco Limited,INE317F01035,EQ,77083197440.0,649
KWIL.NS,KWIL,Kwality Wall's (India) Limited,INE2KCE01013,EQ,76949118976.0,650
EPL.NS,EPL,EPL Limited,INE255A01020,EQ,76717694976.0,651
MIDHANI.NS,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,EQ,76434718720.0,652
SPARC.NS,SPARC,Sun Pharma Advanced Research Company Limited,INE232I01014,EQ,76327477248.0,653
GMRP&UI.NS,GMRP&UI,GMR Power and Urban Infra Limited,INE0CU601026,EQ,75922710528.0,654
PRICOLLTD.NS,PRICOLLTD,Pricol Limited,INE726V01018,EQ,74993680384.0,655
GARFIBRES.NS,GARFIBRES,Garware Technical Fibres Limited,INE276A01018,EQ,74749804544.0,656
INOXGREEN.NS,INOXGREEN,Inox Green Energy Services Limited,INE510W01014,EQ,74677518336.0,657
BALAMINES.NS,BALAMINES,Balaji Amines Limited,INE050E01027,EQ,74169131008.0,658
REDTAPE.NS,REDTAPE,Redtape Limited,INE0LXT01019,EQ,74098327552.0,659
GNFC.NS,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,INE113A01013,EQ,73867083776.0,660
ELANTAS.NS,ELANTAS,Elantas Beck India Limited,INE280B01018,EQ,73568886784.0,661
JYOTHYLAB.NS,JYOTHYLAB,Jyothy Labs Limited,INE668F01031,EQ,73553068032.0,662
IMFA.NS,IMFA,Indian Metals & Ferro Alloys Limited,INE919H01018,EQ,73447727104.0,663
GPPL.NS,GPPL,Gujarat Pipavav Port Limited,INE517F01014,EQ,73133899776.0,664
SKFINDIA.NS,SKFINDIA,SKF India Limited,INE640A01023,EQ,72772681728.0,665
POWERICA.NS,POWERICA,Powerica Limited,INE921L01032,EQ,72469938176.0,666
CAMPUS.NS,CAMPUS,Campus Activewear Limited,INE278Y01022,EQ,72125120512.0,667
PICCADIL.NS,PICCADIL,Piccadily Agro Industries Limited,INE546C01010,EQ,71911317504.0,668
TCI.NS,TCI,Transport Corporation of India Limited,INE688A01022,EQ,71518265344.0,669
WESTLIFE.NS,WESTLIFE,WESTLIFE FOODWORLD LIMITED,INE274F01020,EQ,71259553792.0,670
ETHOSLTD.NS,ETHOSLTD,Ethos Limited,INE04TZ01018,EQ,71258415104.0,671
JKLAKSHMI.NS,JKLAKSHMI,JK Lakshmi Cement Limited,INE786A01032,EQ,71029235712.0,672
RCF.NS,RCF,Rashtriya Chemicals and Fertilizers Limited,INE027A01015,EQ,70522298368.0,673
ABFRL.NS,ABFRL,Aditya Birla Fashion and Retail Limited,INE647O01011,EQ,70390562816.0,674
JSLL.NS,JSLL,Jeena Sikho Lifecare Limited,INE0J5801029,EQ,70310707200.0,675
DYNAMATECH.NS,DYNAMATECH,Dynamatic Technologies Limited,INE221B01012,EQ,70012985344.0,676
OMNI.NS,OMNI,Omnitech Engineering Limited,INE0UH301010,EQ,69945499648.0,677
VIKRAMSOLR.NS,VIKRAMSOLR,Vikram Solar Limited,INE078V01014,EQ,69651759104.0,678
SJS.NS,SJS,S.J.S. Enterprises Limited,INE284S01014,EQ,69620809728.0,679
RAIN.NS,RAIN,Rain Industries Limited,INE855B01025,EQ,69546196992.0,680
BAJAJCON.NS,BAJAJCON,Bajaj Consumer Care Limited,INE933K01021,EQ,68659523584.0,681
GANESHHOU.NS,GANESHHOU,GANESH HOUSING LIMITED,INE460C01014,EQ,68602556416.0,682
LOTUSDEV.NS,LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,EQ,68396883968.0,683
FDC.NS,FDC,FDC Limited,INE258B01022,EQ,68396515328.0,684
GALAXYSURF.NS,GALAXYSURF,Galaxy Surfactants Limited,INE600K01018,EQ,68292939776.0,685
KINGFA.NS,KINGFA,Kingfa Science & Technology (India) Limited,INE473D01015,EQ,68265082880.0,686
AJAXENGG.NS,AJAXENGG,Ajax Engineering Limited,INE274Y01021,EQ,68037726208.0,687
ACI.NS,ACI,Archean Chemical Industries Limited,INE128X01021,EQ,67951501312.0,688
HNDFDS.NS,HNDFDS,Hindustan Foods Limited,INE254N01026,EQ,67657256960.0,689
SHAKTIPUMP.NS,SHAKTIPUMP,Shakti Pumps (India) Limited,INE908D01010,EQ,67455500288.0,690
TRANSRAILL.NS,TRANSRAILL,Transrail Lighting Limited,INE454P01035,EQ,67302547456.0,691
SUPRAJIT.NS,SUPRAJIT,Suprajit Engineering Limited,INE399C01030,EQ,67224735744.0,692
JKPAPER.NS,JKPAPER,JK Paper Limited,INE789E01012,EQ,67006349312.0,693
MAXESTATES.NS,MAXESTATES,Max Estates Limited,INE03EI01018,EQ,66991443968.0,694
GAEL.NS,GAEL,Gujarat Ambuja Exports Limited,INE036B01030,EQ,66920046592.0,695
SUPRIYA.NS,SUPRIYA,Supriya Lifescience Limited,INE07RO01027,EQ,66696097792.0,696
DBL.NS,DBL,Dilip Buildcon Limited,INE917M01012,EQ,66342469632.0,697
PRECWIRE.NS,PRECWIRE,Precision Wires India Limited,INE372C01037,EQ,66112499712.0,698
ASHAPURMIN.NS,ASHAPURMIN,Ashapura Minechem Limited,INE348A01023,EQ,65879572480.0,699
ISGEC.NS,ISGEC,Isgec Heavy Engineering Limited,INE858B01029,EQ,65875091456.0,700
AXISCADES.NS,AXISCADES,AXISCADES Technologies Limited,INE555B01013,EQ,65837969408.0,701
KOVAI.NS,KOVAI,Kovai Medical Center & Hospital Limited,INE177F01017,EQ,65500381184.0,702
DODLA.NS,DODLA,Dodla Dairy Limited,INE021O01019,EQ,65377243136.0,703
UNIMECH.NS,UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,EQ,65297084416.0,704
PAISALO.NS,PAISALO,Paisalo Digital Limited,INE420C01059,EQ,65258192896.0,705
JUSTDIAL.NS,JUSTDIAL,Just Dial Limited,INE599M01018,EQ,65258119168.0,706
STYL.NS,STYL,Seshaasai Technologies Limited,INE04VU01023,EQ,64714240000.0,707
SENORES.NS,SENORES,Senores Pharmaceuticals Limited,INE0RB801010,EQ,64709894144.0,708
MAPMYINDIA.NS,MAPMYINDIA,C.E. Info Systems Limited,INE0BV301023,EQ,64237457408.0,709
AARTIPHARM.NS,AARTIPHARM,Aarti Pharmalabs Limited,INE0LRU01027,EQ,64192245760.0,710
NEPHROPLUS.NS,NEPHROPLUS,Nephrocare Health Services Limited,INE428V01029,EQ,63925366784.0,711
ITDC.NS,ITDC,India Tourism Development Corporation Limited,INE353K01014,EQ,63808147456.0,712
PRAJIND.NS,PRAJIND,Praj Industries Limited,INE074A01025,EQ,63773954048.0,713
GREENLAM.NS,GREENLAM,Greenlam Industries Limited,INE544R01021,EQ,63621079040.0,714
GSFC.NS,GSFC,Gujarat State Fertilizers & Chemicals Limited,INE026A01025,EQ,63417696256.0,715
PNCINFRA.NS,PNCINFRA,PNC Infratech Limited,INE195J01029,EQ,62921363456.0,716
LATENTVIEW.NS,LATENTVIEW,Latent View Analytics Limited,INE0I7C01011,EQ,62874157056.0,717
CSBBANK.NS,CSBBANK,CSB Bank Limited,INE679A01013,EQ,62494859264.0,718
GOKULAGRO.NS,GOKULAGRO,Gokul Agro Resources Limited,INE314T01033,EQ,62481661952.0,719
ARVINDFASN.NS,ARVINDFASN,Arvind Fashions Limited,INE955V01021,EQ,62289907712.0,720
SUNFLAG.NS,SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,EQ,62112632832.0,721
EBGNG.NS,EBGNG,GNG Electronics Limited,INE18JU01028,EQ,61908254720.0,722
KENNAMET.NS,KENNAMET,Kennametal India Limited,INE717A01029,EQ,61495115776.0,723
SIS.NS,SIS,SIS LIMITED,INE285J01028,EQ,61270999040.0,724
DCBBANK.NS,DCBBANK,DCB Bank Limited,INE503A01015,EQ,61172166656.0,725
ALOKINDS.NS,ALOKINDS,Alok Industries Limited,INE270A01029,EQ,61171761152.0,726
SKIPPER.NS,SKIPPER,Skipper Limited,INE439E01022,EQ,60832690176.0,727
GOKEX.NS,GOKEX,Gokaldas Exports Limited,INE887G01027,EQ,60655910912.0,728
RPEL.NS,RPEL,Raghav Productivity Enhancers Limited,INE912T01018,EQ,60332261376.0,729
FIEMIND.NS,FIEMIND,Fiem Industries Limited,INE737H01014,EQ,59803529216.0,730
TVSSCS.NS,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,EQ,59797536768.0,731
CORDELIA.NS,CORDELIA,Waterways Leisure Tourism Limited,INE0LZF01013,EQ,59772555264.0,732
SENCO.NS,SENCO,Senco Gold Limited,INE602W01027,EQ,59727380480.0,733
MBAPL.NS,MBAPL,Madhya Bharat Agro Products Limited,INE900L01028,EQ,59673944064.0,734
NEOGEN.NS,NEOGEN,Neogen Chemicals Limited,INE136S01016,EQ,59571572736.0,735
CEIGALL.NS,CEIGALL,Ceigall India Limited,INE0AG901020,EQ,59473539072.0,736
FEDFINA.NS,FEDFINA,Fedbank Financial Services Limited,INE007N01010,EQ,59468775424.0,737
CCAVENUE.NS,CCAVENUE,AvenuesAI Limited,INE483S01020,EQ,59386191872.0,738
VMART.NS,VMART,V-Mart Retail Limited,INE665J01013,EQ,59358720000.0,739
SAATVIKGL.NS,SAATVIKGL,Saatvik Green Energy Limited,INE13B501022,EQ,59281776640.0,740
KMEW.NS,KMEW,Knowledge Marine & Engineering Works Limited,INE0CJD01029,EQ,59160539136.0,741
SMLMAH.NS,SMLMAH,SML Mahindra Limited,INE294B01019,EQ,59119566848.0,742
RESPONIND.NS,RESPONIND,Responsive Industries Limited,INE688D01026,EQ,58813845504.0,743
HCC.NS,HCC,Hindustan Construction Company Limited,INE549A01026,EQ,58597502976.0,744
KSHINTL.NS,KSHINTL,KSH International Limited,INE987S01020,EQ,58591739904.0,745
SAPPHIRE.NS,SAPPHIRE,Sapphire Foods India Limited,INE806T01020,EQ,58585694208.0,746
GREAVESCOT.NS,GREAVESCOT,Greaves Cotton Limited,INE224A01026,EQ,58112069632.0,747
BECTORFOOD.NS,BECTORFOOD,Mrs. Bectors Food Specialities Limited,INE495P01020,EQ,57907638272.0,748
TIIL.NS,TIIL,Technocraft Industries (India) Limited,INE545H01011,EQ,57550364672.0,749
AHLUCONT.NS,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,EQ,57157136384.0,750
HAPPSTMNDS.NS,HAPPSTMNDS,Happiest Minds Technologies Limited,INE419U01012,EQ,57046941696.0,751
MASFIN.NS,MASFIN,MAS Financial Services Limited,INE348L01012,EQ,56940068864.0,752
KALPATARU.NS,KALPATARU,Kalpataru Limited,INE227J01012,EQ,56196136960.0,753
NIRLON.NS,NIRLON,Nirlon Limited,INE910A01012,EQ,56017371136.0,754
PRSMJOHNSN.NS,PRSMJOHNSN,Prism Johnson Limited,INE010A01011,EQ,55293718528.0,755
STYLAMIND.NS,STYLAMIND,Stylam Industries Limited,INE239C01020,EQ,55122673664.0,756
INNOVACAP.NS,INNOVACAP,Innova Captab Limited,INE0DUT01020,EQ,55090438144.0,757
MASTEK.NS,MASTEK,Mastek Limited,INE759A01021,EQ,54954868736.0,758
MOIL.NS,MOIL,MOIL Limited,INE490G01020,EQ,54890135552.0,759
CENTUM.NS,CENTUM,Centum Electronics Limited,INE320B01020,EQ,54709682176.0,760
AEROFLEX.NS,AEROFLEX,Aeroflex Industries Limited,INE024001021,EQ,54335012864.0,761
TIMEX.NS,TIMEX,Timex Group India Limited,INE064A01026,EQ,53907300352.0,762
IFBIND.NS,IFBIND,IFB Industries Limited,INE559A01017,EQ,53736026112.0,763
SURYAROSNI.NS,SURYAROSNI,Surya Roshni Limited,INE335A01020,EQ,53679894528.0,764
IONEXCHANG.NS,IONEXCHANG,ION Exchange (India) Limited,INE570A01022,EQ,53523914752.0,765
GVPIL.NS,GVPIL,GE Power India Limited,INE878A01011,EQ,53308022784.0,766
ORCHPHARMA.NS,ORCHPHARMA,Orchid Pharma Limited,INE191A01027,EQ,52816338944.0,767
PURVA.NS,PURVA,Puravankara Limited,INE323I01011,EQ,52708888576.0,768
JAMNAAUTO.NS,JAMNAAUTO,Jamna Auto Industries Limited,INE039C01032,EQ,52698038272.0,769
RUSTOMJEE.NS,RUSTOMJEE,Keystone Realtors Limited,INE263M01029,EQ,52659814400.0,770
SUBROS.NS,SUBROS,Subros Limited,INE287B01021,EQ,52456067072.0,771
KISSHT.NS,KISSHT,OnEMI Technology Solutions Limited,INE12F801023,EQ,52339249152.0,772
OPTIEMUS.NS,OPTIEMUS,Optiemus Infracom Limited,INE350C01017,EQ,52233261056.0,773
SMARTWORKS.NS,SMARTWORKS,Smartworks Coworking Spaces Limited,INE0NAZ01010,EQ,52046376960.0,774
GOLDIAM.NS,GOLDIAM,Goldiam International Limited,INE025B01025,EQ,52002426880.0,775
JSFB.NS,JSFB,Jana Small Finance Bank Limited,INE953L01027,EQ,51933134848.0,776
SWSOLAR.NS,SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,EQ,51890561024.0,777
BALUFORGE.NS,BALUFORGE,Balu Forge Industries Limited,INE011E01029,EQ,51625615360.0,778
CRAMC.NS,CRAMC,Canara Robeco Asset Management Company Limited,INE218I01013,EQ,51619201024.0,779
GOODLUCK.NS,GOODLUCK,Goodluck India Limited,INE127I01024,EQ,51406675968.0,780
PDSL.NS,PDSL,PDS Limited,INE111Q01021,EQ,51294171136.0,781
ENTERO.NS,ENTERO,Entero Healthcare Solutions Limited,INE010601016,EQ,51096084480.0,782
INDIGOPNTS.NS,INDIGOPNTS,Indigo Paints Limited,INE09VQ01012,EQ,50779348992.0,783
SHILCTECH.NS,SHILCTECH,Shilchar Technologies Limited,INE024F01011,EQ,50495897600.0,784
CARERATING.NS,CARERATING,CARE Ratings Limited,INE752H01013,EQ,50227482624.0,785
GULFOILLUB.NS,GULFOILLUB,Gulf Oil Lubricants India Limited,INE635Q01029,EQ,50189836288.0,786
PTC.NS,PTC,PTC India Limited,INE877F01012,EQ,50049085440.0,787
ICRA.NS,ICRA,ICRA Limited,INE725G01011,EQ,50021670912.0,788
DATAMATICS.NS,DATAMATICS,Datamatics Global Services Limited,INE365B01017,EQ,50004004864.0,789
NACLIND.NS,NACLIND,NACL Industries Limited,INE295D01020,EQ,49999237120.0,790
SHARDAMOTR.NS,SHARDAMOTR,Sharda Motor Industries Limited,INE597I01028,EQ,49976303616.0,791
EMIL.NS,EMIL,Electronics Mart India Limited,INE02YR01019,EQ,49544101888.0,792
LGBBROSLTD.NS,LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,EQ,49376358400.0,793
BANSALWIRE.NS,BANSALWIRE,Bansal Wire Industries Limited,INE0B9K01025,EQ,49111605248.0,794
NORTHARC.NS,NORTHARC,Northern Arc Capital Limited,INE850M01015,EQ,48750628864.0,795
PILANIINVS.NS,PILANIINVS,Pilani Investment and Industries Corporation Limited,INE417C01014,EQ,48558460928.0,796
THOMASCOOK.NS,THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,48518762496.0,797
LUMAXIND.NS,LUMAXIND,Lumax Industries Limited,INE162B01018,EQ,48482013184.0,798
RPTECH.NS,RPTECH,Rashi Peripherals Limited,INE0J1F01024,EQ,48400007168.0,799
VADILALIND.NS,VADILALIND,Vadilal Industries Limited,INE694D01016,EQ,48273465344.0,800
SYMPHONY.NS,SYMPHONY,Symphony Limited,INE225D01027,EQ,48032210944.0,801
HAWKINCOOK.NS,HAWKINCOOK,Hawkins Cookers Limited,INE979B01015,EQ,48018649088.0,802
RENUKA.NS,RENUKA,Shree Renuka Sugars Limited,INE087H01022,EQ,47614316544.0,803
LXCHEM.NS,LXCHEM,Laxmi Organic Industries Limited,INE576O01020,EQ,47613853696.0,804
RBA.NS,RBA,Restaurant Brands Asia Limited,INE07T201019,EQ,47315070976.0,805
RPGLIFE.NS,RPGLIFE,RPG Life Sciences Limited,INE105J01010,EQ,47298277376.0,806
TEXRAIL.NS,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,46903349248.0,807
AURIONPRO.NS,AURIONPRO,Aurionpro Solutions Limited,INE132H01018,EQ,46790705152.0,808
RTNPOWER.NS,RTNPOWER,RattanIndia Power Limited,INE399K01017,EQ,46773620736.0,809
MOSCHIP.NS,MOSCHIP,Moschip Technologies Limited,INE935B01025,EQ,46703022080.0,810
MIDWESTLTD.NS,MIDWESTLTD,Midwest Limited,INE0XAD01024,EQ,46340083712.0,811
NETWORK18.NS,NETWORK18,Network18 Media & Investments Limited,INE870H01013,EQ,46334631936.0,812
SUNTECK.NS,SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,46115737600.0,813
ELECTCAST.NS,ELECTCAST,Electrosteel Castings Limited,INE086A01029,EQ,46110384128.0,814
CYIENTDLM.NS,CYIENTDLM,Cyient DLM Limited,INE055S01018,EQ,45924212736.0,815
RALLIS.NS,RALLIS,Rallis India Limited,INE613A01020,EQ,45494054912.0,816
RAYMONDREL.NS,RAYMONDREL,Raymond Realty Limited,INE1SY401010,EQ,45474590720.0,817
OSWALPUMPS.NS,OSWALPUMPS,Oswal Pumps Limited,INE0BYP01024,EQ,45470855168.0,818
EPIGRAL.NS,EPIGRAL,Epigral Limited,INE071N01016,EQ,45380370432.0,819
DHANUKA.NS,DHANUKA,Dhanuka Agritech Limited,INE435G01025,EQ,45353988096.0,820
WEBELSOLAR.NS,WEBELSOLAR,Websol Energy System Limited,INE855C01023,EQ,45278908416.0,821
MHRIL.NS,MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,EQ,45244170240.0,822
AVANTEL.NS,AVANTEL,Avantel Limited,INE005B01027,EQ,45208043520.0,823
FCL.NS,FCL,Fineotex Chemical Limited,INE045J01034,EQ,45124407296.0,824
SWARAJENG.NS,SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,45067493376.0,825
AGI.NS,AGI,AGI Greenpac Limited,INE415A01038,EQ,45042315264.0,826
CMSINFO.NS,CMSINFO,CMS Info Systems Limited,INE925R01014,EQ,44121477120.0,827
RAYMONDLSL.NS,RAYMONDLSL,Raymond Lifestyle Limited,INE02ID01020,EQ,44114063360.0,828
